,OBJECT_NAME,SEMIAXIS,ECCENTRICITY,INCLINATION
38309,CZ-4B DEB,7089.5,0.011213766838281966,98.67
38310,CZ-4B DEB,7115.0,0.010962754743499649,98.13
38311,CZ-4B DEB,7129.0,0.011081498106326273,98.28
38312,CZ-4B DEB,7444.5,0.022096850023507288,99.46
38313,CZ-4B DEB,7480.0,0.02660427807486631,99.5
38314,CZ-4B DEB,7443.5,0.02183112782965003,99.82
38315,CZ-4B DEB,7451.5,0.023015500234852042,99.42
38322,CZ-2D DEB,7290.5,0.019683149303888623,98.47
38324,CZ-4C DEB,7464.0,0.01567524115755627,100.51
38325,CZ-4B DEB,7039.5,0.014418637687335749,97.77
38326,CZ-2D DEB,7296.0,0.020148026315789474,98.69
38329,METEOR 2-17 DEB,7272.0,0.0020627062706270625,82.51
38343,BREEZE-M DEB [TANK],17803.0,0.6215806324776723,49.23
38344,H-2A DEB,6910.5,0.0007958903118442949,98.26
38345,H-2A DEB,6920.0,0.000722543352601156,98.25
38346,H-2A DEB,6993.5,0.0007864445556588261,98.17
38359,OPS 4682 DEB,7638.5,0.003469267526346796,90.24
38360,OPS 4682 DEB,7640.0,0.0035340314136125656,90.24
38361,OPS 4682 DEB,7656.5,0.003591719454058643,90.3
38362,OPS 4682 DEB,7637.0,0.0030116537907555322,90.24
38363,OPS 4682 DEB,7655.0,0.0031352057478772045,90.25
38364,OPS 4682 DEB,7645.0,0.002616088947024199,90.25
38365,OPS 4682 DEB,7647.5,0.002419091206276561,90.28
38366,OPS 4682 DEB,7654.5,0.003331373701744072,90.25
38367,OPS 4682 DEB,7656.5,0.002024423692287599,90.25
38368,OPS 4682 DEB,7647.5,0.0028113762667538412,90.24
38369,OPS 4682 DEB,7638.5,0.002421941480657197,90.25
38370,OPS 4682 DEB,7622.5,0.003082978025582158,90.3
38371,OPS 4682 DEB,7649.5,0.003202823713968233,90.29
38372,OPS 4682 DEB,7638.0,0.003011259492013616,90.26
38373,OPS 4682 DEB,7636.5,0.002422575787337131,90.25
38374,OPS 4682 DEB,7661.5,0.0031978072179077205,90.24
38375,OPS 4682 DEB,7657.5,0.0026771139405811295,90.24
38376,OPS 4682 DEB,7654.5,0.003200731595793324,90.25
38377,OPS 4682 DEB,7628.5,0.003604902667627974,90.26
38378,OPS 4682 DEB,7639.5,0.0029452189279403104,90.24
38379,OPS 4682 DEB,7643.5,0.0018970366978478446,90.28
38380,OPS 4682 DEB,7641.0,0.002355712603062426,90.25
38381,OPS 4682 DEB,7654.5,0.002286236854138089,90.25
38382,OPS 4682 DEB,7653.5,0.002678513098582348,90.25
38383,OPS 4682 DEB,7647.5,0.0018960444589735208,90.26
38384,OPS 4682 DEB,7654.0,0.004311471126208518,90.25
38385,OPS 4682 DEB,7637.0,0.0032735367290821003,90.27
38386,OPS 4682 DEB,7655.0,0.00209013716525147,90.25
38387,OPS 4682 DEB,7640.5,0.003730122374190171,90.26
38388,OPS 4682 DEB,7641.0,0.0014396021463159272,90.29
38389,OPS 4682 DEB,7650.5,0.0028102738383112215,90.24
38390,OPS 4682 DEB,7648.5,0.003987710008498398,90.23
38391,OPS 4682 DEB,7660.0,0.0028720626631853785,90.25
38392,OPS 4682 DEB,7648.0,0.002615062761506276,90.25
38393,OPS 4682 DEB,7642.5,0.0033366045142296367,90.26
38394,OPS 4682 DEB,7647.5,0.003072899640405361,90.25
38395,OPS 4682 DEB,7650.0,0.0032679738562091504,90.25
38396,OPS 4682 DEB,7641.5,0.004122227311391742,90.25
38397,OPS 4682 DEB,7652.0,0.0019602718243596443,90.26
38398,OPS 4682 DEB,7654.0,0.0024823621635746015,90.25
38399,OPS 4682 DEB,7647.5,0.0033344230140568815,90.25
38400,OPS 4682 DEB,7660.0,0.003133159268929504,90.25
38401,OPS 4682 DEB,7665.5,0.0029352292740199596,90.24
38402,OPS 4682 DEB,7663.0,0.0027404410805167687,90.25
38403,OPS 4682 DEB,7643.0,0.0023550961664267956,90.24
38404,OPS 4682 DEB,7644.0,0.0007849293563579278,90.26
38405,OPS 4682 DEB,7640.5,0.0028139519664943393,90.24
38406,OPS 4682 DEB,7654.0,0.0027436634439508755,90.25
38407,OPS 4682 DEB,7633.0,0.004192322808856282,90.29
38408,OPS 4682 DEB,7645.0,0.003924133420536298,90.28
38409,OPS 4682 DEB,7651.0,0.003006142987844726,90.24
38410,OPS 4682 DEB,7653.5,0.0037237865029071666,90.25
38411,OPS 4682 DEB,7662.0,0.0033933698773166276,90.24
38412,OPS 4682 DEB,7642.0,0.00327139492279508,90.24
38413,OPS 4682 DEB,7649.5,0.00359500620955618,90.25
38414,OPS 4682 DEB,7632.5,0.0025548640681297085,90.25
38415,OPS 4682 DEB,7657.5,0.00306888671237349,90.25
38416,OPS 4682 DEB,7655.0,0.0031352057478772045,90.25
38417,OPS 4682 DEB,7638.0,0.003011259492013616,90.24
38418,OPS 4682 DEB,7660.0,0.0030026109660574412,90.25
38419,OPS 4682 DEB,7642.0,0.003140539125883277,90.25
38420,OPS 4682 DEB,7604.5,0.004405286343612335,90.26
38421,OPS 4682 DEB,7651.0,0.003398248594954908,90.25
38422,OPS 4682 DEB,7659.5,0.0020236307852993015,90.25
38423,OPS 4682 DEB,7626.0,0.002884867558353003,90.26
38424,OPS 4682 DEB,7661.0,0.0035243440804072577,90.25
38425,OPS 4682 DEB,7656.5,0.0033305034937634688,90.25
38426,OPS 4682 DEB,7672.5,0.003062886933854676,90.24
38427,OPS 4682 DEB,7651.0,0.004574565416285453,90.25
38428,OPS 4682 DEB,7649.5,0.003987188705144127,90.24
38429,OPS 4682 DEB,7643.0,0.0056260630642417896,90.26
38430,OPS 4682 DEB,7639.0,0.0026181437360911115,90.24
38431,OPS 4682 DEB,7654.0,0.003135615364515286,90.31
38432,OPS 4682 DEB,7596.0,0.002764612954186414,90.25
38433,OPS 4682 DEB,7653.0,0.0031360250882007056,90.25
38434,OPS 4682 DEB,7652.0,0.004573967590172504,90.28
38435,OPS 4682 DEB,7642.0,0.0028788275320596702,90.25
38436,OPS 4682 DEB,7657.5,0.0034606594841658507,90.24
38437,OPS 4682 DEB,7667.5,0.0033257254646234104,90.25
38438,OPS 4682 DEB,7642.0,0.0036639623135304895,90.28
38439,OPS 4682 DEB,7646.0,0.0037928328537797542,90.25
38440,OPS 4682 DEB,7656.5,0.002938679553320708,90.25
38441,OPS 4682 DEB,7664.5,0.0034574988583730183,90.25
38442,OPS 4682 DEB,7638.5,0.003207436014924396,90.24
38443,OPS 4682 DEB,7656.0,0.0024817136886102404,90.25
38444,OPS 4682 DEB,7659.5,0.003068085384163457,90.24
38445,OPS 4682 DEB,7636.0,0.001571503404924044,90.26
38446,OPS 4682 DEB,7652.0,0.0030057501306847883,90.33
38447,OPS 4682 DEB,7640.5,0.00320659642693541,90.24
38448,OPS 4682 DEB,7660.0,0.0030026109660574412,90.25
38449,OPS 4682 DEB,7640.0,0.0028795811518324606,90.24
38450,OPS 4682 DEB,7659.5,0.0029375285593054375,90.28
38451,OPS 4682 DEB,7664.5,0.0015004240328788572,90.25
38452,OPS 4682 DEB,7661.5,0.0026757162435554396,90.24
38453,OPS 4682 DEB,7659.5,0.0034597558587375157,90.24
38454,OPS 4682 DEB,7650.0,0.00261437908496732,90.24
38455,OPS 4682 DEB,7651.5,0.002025746585636803,90.27
38456,OPS 4682 DEB,7647.0,0.0030077154439649536,90.24
38457,OPS 4682 DEB,7667.5,0.0031953048581675903,90.25
38458,OPS 4682 DEB,7668.5,0.003194888178913738,90.24
38459,OPS 4682 DEB,7660.5,0.0030676848769662555,90.24
38468,IRIDIUM 33 DEB,7080.5,0.009815690982275263,86.26
38473,IRIDIUM 33 DEB,7113.5,0.0030224221550572855,86.35
38476,IRIDIUM 33 DEB,7442.0,0.04353668368718087,86.4
38478,COSMOS 2251 DEB,7167.0,0.009208874005860193,74.0
38480,COSMOS 2251 DEB,7301.0,0.023969319271332695,73.94
38482,COSMOS 2251 DEB,7187.0,0.011826909698065952,74.26
38483,COSMOS 2251 DEB,7117.0,0.00238864690178446,74.05
38484,COSMOS 2251 DEB,6984.5,0.002648722170520438,74.01
38485,COSMOS 2251 DEB,7084.5,0.0038817136001129226,73.97
38486,COSMOS 2251 DEB,6985.5,0.005225109154677546,73.99
38488,FENGYUN 1C DEB,7328.0,0.02278930131004367,98.22
38489,FENGYUN 1C DEB,7255.0,0.005099931082012405,99.14
38490,FENGYUN 1C DEB,7288.5,0.02298140906908143,98.95
38491,FENGYUN 1C DEB,7325.5,0.02504948467681387,98.61
38492,FENGYUN 1C DEB,7408.5,0.0429911588040764,99.02
38493,FENGYUN 1C DEB,7316.5,0.04298503382764983,98.41
38494,FENGYUN 1C DEB,7393.0,0.026105775733802246,99.2
38495,FENGYUN 1C DEB,7244.5,0.00807509144868521,98.78
38496,FENGYUN 1C DEB,7101.5,0.0072519890164049845,98.67
38497,FENGYUN 1C DEB,7658.0,0.055758683729433274,99.73
38498,FENGYUN 1C DEB,7368.0,0.023072747014115092,98.42
38499,FENGYUN 1C DEB,7362.0,0.022004889975550123,98.64
38501,FENGYUN 1C DEB,7233.0,0.00414765657403567,99.18
38502,FENGYUN 1C DEB,6949.5,0.005683862148355997,99.48
38503,FENGYUN 1C DEB,7231.5,0.01887575191868907,98.01
38504,FENGYUN 1C DEB,7260.0,0.018044077134986226,98.34
38505,FENGYUN 1C DEB,7210.5,0.015463560085985715,98.99
38506,FENGYUN 1C DEB,7211.0,0.003882956594092359,98.94
38507,FENGYUN 1C DEB,7072.0,0.016119909502262445,98.75
38509,FENGYUN 1C DEB,7232.0,0.00995575221238938,98.63
38510,FENGYUN 1C DEB,7094.5,0.009232504052434984,96.54
38511,FENGYUN 1C DEB,7371.0,0.02292768959435626,98.39
38512,FENGYUN 1C DEB,7083.0,0.03148383453338981,97.64
38513,FENGYUN 1C DEB,7285.5,0.03314803376569899,98.06
38514,FENGYUN 1C DEB,7242.0,0.003728251864125932,99.03
38515,FENGYUN 1C DEB,7158.5,0.011105678563944961,98.4
38517,FENGYUN 1C DEB,7126.5,0.0030169087209710238,99.21
38518,FENGYUN 1C DEB,7329.0,0.017737754127438943,99.51
38520,THOR ABLESTAR DEB,7468.0,0.004017139796464917,89.99
38530,COSMOS 422 DEB,7357.0,0.0014951746635857007,74.02
38531,METEOR 2-1 DEB,7112.5,0.000773286467486819,81.22
38532,METEOR 1-27 DEB,7164.0,0.004048017867113345,81.24
38533,METEOR 2-5 DEB,7167.0,0.0019533975163945863,81.22
38534,METEOR 2-5 DEB,7161.5,0.0018850799413530684,81.2
38536,METEOR 2-10 DEB,7079.5,0.005720742990324175,81.15
38537,METEOR 2-10 DEB,7040.5,0.005894467722462893,81.14
38538,METEOR 2-17 DEB,7281.5,0.0036393600219734945,82.53
38539,METEOR 2-17 DEB,7187.0,0.0006957005704744677,82.51
38540,METEOR 2-17 DEB,7255.0,0.0012405237767057202,82.52
38541,METEOR 2-17 DEB,7279.0,0.0020607226267344413,82.53
38542,METEOR 2-17 DEB,7167.5,0.0011859086152772934,82.53
38543,METEOR 2-17 DEB,7278.0,0.001236603462489695,82.53
38545,NOAA 12 DEB,7146.0,0.001119507416736636,98.34
38546,NOAA 12 DEB,7169.0,0.0005579578741804993,98.47
38553,ARIANE 5 DEB [SYLDA],16599.5,0.6008313503418777,5.7
38556,BREEZE-M DEB,13311.5,0.4858580926266762,51.9
38557,BREEZE-M DEB,8191.5,0.18134651773179516,51.09
38558,BREEZE-M DEB,13928.0,0.503446295232625,52.08
38559,BREEZE-M DEB,13743.0,0.5059302917849087,51.82
38561,BREEZE-M DEB,13457.0,0.49409229397339677,51.78
38562,BREEZE-M DEB,13727.0,0.500400670211991,51.68
38563,BREEZE-M DEB,13871.0,0.5060197534424339,51.61
38564,BREEZE-M DEB,19845.0,0.654169816074578,48.87
38565,BREEZE-M DEB,15423.5,0.5411547314163452,48.15
38566,BREEZE-M DEB,20548.0,0.6231263383297645,48.9
38567,BREEZE-M DEB,17999.5,0.6212672574238173,49.93
38568,BREEZE-M DEB,20157.0,0.625787567594384,49.39
38569,BREEZE-M DEB,20242.0,0.652652899911076,48.68
38570,BREEZE-M DEB,20367.5,0.6256290659138333,49.39
38571,BREEZE-M DEB,20166.0,0.6287315283149856,48.82
38572,BREEZE-M DEB,20215.5,0.6203902945759442,49.05
38573,BREEZE-M DEB,20226.5,0.6157021728919981,48.87
38574,BREEZE-M DEB,17182.5,0.6058198748726903,49.0
38575,BREEZE-M DEB,18757.5,0.6391843262694922,49.35
38576,BREEZE-M DEB,20325.0,0.6551045510455105,48.83
38577,BREEZE-M DEB,19958.5,0.6449131948793747,47.38
38578,BREEZE-M DEB,20340.5,0.6316708045524938,48.96
38579,BREEZE-M DEB,20593.0,0.6332248822415384,47.75
38580,BREEZE-M DEB,15215.5,0.5568992146166738,49.12
38581,BREEZE-M DEB,20315.0,0.6143736155550086,48.85
38582,BREEZE-M DEB,19580.0,0.6551072522982635,49.36
38583,BREEZE-M DEB,20020.0,0.646953046953047,48.28
38584,BREEZE-M DEB,18836.5,0.6443075942983039,49.34
38585,BREEZE-M DEB,20672.0,0.6380127708978328,49.04
38586,BREEZE-M DEB,19949.0,0.6480525339616021,48.79
38587,BREEZE-M DEB,18845.0,0.6418678694613956,50.46
38588,BREEZE-M DEB,20504.5,0.6373966690238728,48.44
38589,BREEZE-M DEB,20844.0,0.633515639992324,48.49
38590,BREEZE-M DEB,20838.0,0.6653709569056532,48.63
38591,BREEZE-M DEB,19635.5,0.6403452929642739,48.78
38592,BREEZE-M DEB,20165.0,0.6622365484750806,48.88
38593,BREEZE-M DEB,20438.0,0.6468343282121538,49.1
38594,BREEZE-M DEB,19875.5,0.6476566627254661,50.14
38595,BREEZE-M DEB,20027.0,0.6366405352773755,49.16
38596,BREEZE-M DEB,17448.5,0.6019715161761756,49.44
38597,BREEZE-M DEB,19907.0,0.6408800924297986,49.09
38598,BREEZE-M DEB,20918.5,0.6790400841360518,49.59
38599,BREEZE-M DEB,19691.5,0.6501536195820532,49.12
38600,BREEZE-M DEB,14574.0,0.5432276657060519,47.94
38601,BREEZE-M DEB,19190.0,0.6396560708702449,48.84
38602,BREEZE-M DEB,19360.5,0.6489760078510369,49.8
38603,BREEZE-M DEB,19905.0,0.653956292388847,48.86
38604,BREEZE-M DEB,19989.5,0.6388604017108982,49.08
38605,BREEZE-M DEB,19971.0,0.6461368985028291,48.5
38606,BREEZE-M DEB,20043.5,0.6376381370519121,49.78
38608,BREEZE-M DEB,18191.5,0.614765137564247,48.42
38609,BREEZE-M DEB,20042.0,0.6312743239197685,49.04
38611,BREEZE-M DEB,20227.0,0.6427547337716913,47.81
38612,BREEZE-M DEB,18787.0,0.6417735668281258,48.46
38613,BREEZE-M DEB,20177.0,0.6221935867571988,49.25
38614,BREEZE-M DEB,19792.5,0.646684350132626,49.23
38615,BREEZE-M DEB,11658.5,0.4277994596217352,50.24
38616,BREEZE-M DEB,19293.0,0.6389882340745348,49.39
38617,BREEZE-M DEB,19945.0,0.6563048383053397,48.7
38618,BREEZE-M DEB,20050.0,0.630074812967581,49.05
38619,BREEZE-M DEB,19982.0,0.6388749874887398,49.16
38620,BREEZE-M DEB,20198.5,0.6413595068940763,48.75
38621,BREEZE-M DEB,19868.0,0.6563317898127643,48.93
38622,BREEZE-M DEB,20063.0,0.632308229078403,49.11
38623,BREEZE-M DEB,19626.0,0.6403240599205136,48.72
38624,BREEZE-M DEB,18902.0,0.6383451486615173,49.15
38625,BREEZE-M DEB,19589.0,0.6542957782428914,48.63
38626,BREEZE-M DEB,20308.0,0.6604786291116801,49.25
38627,BREEZE-M DEB,19736.0,0.6533238751520065,48.79
38628,BREEZE-M DEB,16026.5,0.5761395189217858,49.66
38629,BREEZE-M DEB,19823.5,0.6504149115948243,49.28
38630,BREEZE-M DEB,19289.0,0.643890300171082,49.24
38631,BREEZE-M DEB,19638.0,0.6488440778083308,49.1
38632,BREEZE-M DEB,21066.5,0.6679087651009897,49.32
38633,BREEZE-M DEB,20455.5,0.6426388990735988,48.67
38634,BREEZE-M DEB,19982.0,0.6366229606645981,48.78
38635,BREEZE-M DEB,19689.5,0.6567713756062876,49.16
38636,BREEZE-M DEB,20006.0,0.6395081475557333,48.97
38637,BREEZE-M DEB,19581.0,0.6498646647260099,48.67
38638,BREEZE-M DEB,20174.5,0.6425685890604476,49.71
38639,BREEZE-M DEB,20223.5,0.6455114099933246,48.4
38640,BREEZE-M DEB,20182.0,0.6265979585769498,49.47
38641,BREEZE-M DEB,19932.5,0.6431456164555375,48.28
38642,BREEZE-M DEB,19268.5,0.6397747619171186,49.79
38643,BREEZE-M DEB,18981.0,0.6429060639586955,49.34
38644,BREEZE-M DEB,20015.0,0.6377217087184611,48.77
38645,BREEZE-M DEB,20042.5,0.632381189971311,49.02
38646,BREEZE-M DEB,20069.5,0.6269463613941553,49.14
38647,BREEZE-M DEB,20163.5,0.6561608847670295,48.7
38648,BREEZE-M DEB,18971.5,0.6290751917349708,49.16
38649,BREEZE-M DEB,20010.5,0.635441393268534,48.9
38650,BREEZE-M DEB,20037.5,0.6334373050530255,48.97
38653,BREEZE-M DEB [TANK],13630.5,0.5087487619676461,49.63
38654,METEOR 2-17 DEB,7222.5,0.0028383523710626512,82.52
38655,METEOR 2-17 DEB,7268.0,0.0017886626307099616,82.53
38656,CZ-4C DEB,7552.0,0.013373940677966102,100.29
38657,CZ-4C DEB,7619.5,0.01371481068311569,100.57
38658,CZ-4C DEB,7618.5,0.013585351447135264,100.63
38659,CZ-4C DEB,7669.0,0.015647411657321683,100.55
38660,CZ-4C DEB,7564.0,0.012295081967213115,100.14
38661,CZ-4C DEB,7565.0,0.012954395241242565,100.44
38662,CZ-4C DEB,7606.5,0.013869716689673305,100.14
38663,CZ-4C DEB,7592.0,0.013830347734457323,100.08
38664,SL-8 DEB,7144.0,0.003079507278835386,74.05
38665,SL-8 DEB,7145.0,0.0027991602519244225,74.05
38666,SL-8 DEB,7148.0,0.002098489087856743,74.05
38669,CZ-3A DEB,28369.0,0.7467305862032501,26.38
38672,CZ-3 DEB,20291.5,0.6672991153931449,30.35
38673,DELTA 2 DEB,11499.0,0.4250804417775459,39.93
38676,DELTA 2 DEB,12064.5,0.45459820133449375,40.03
38678,BLOCK DM-SL DEB,29278.5,0.45318236931536793,12.77
38679,SL-12 DEB,30388.5,0.36577981802326537,6.14
38680,SL-12 DEB,30331.5,0.3726983499002687,6.25
38681,AYAME DEB,29825.0,0.36539815590947194,10.68
38682,AYAME DEB,29711.5,0.3725661780791949,9.45
38683,AYAME-2 DEB,28837.0,0.4466137254222006,9.83
38684,AYAME-2 DEB,28943.5,0.4419817921122186,9.47
38685,SATCOM 3 DEB,28314.0,0.48816839725930633,7.07
38686,SATCOM 3 DEB,28518.5,0.4639970545435419,8.64
38687,SATCOM 3 DEB,28502.5,0.49351811244627664,7.34
38688,SATCOM 3 DEB,28441.0,0.47684680566787385,7.75
38689,TITAN 3C TRANSTAGE DEB,42430.5,0.025347332696998622,1.84
38690,TITAN 3C TRANSTAGE DEB,42043.0,0.019717907856242417,1.4
38691,TITAN 3C TRANSTAGE DEB,42464.5,0.03121430842232924,1.9
38692,TITAN 3C TRANSTAGE DEB,41464.5,0.011612343088666209,1.59
38693,TITAN 3C TRANSTAGE DEB,41282.0,0.009398769439465143,0.47
38694,TITAN 3C TRANSTAGE DEB,42414.5,0.037852621155501066,1.79
38695,TITAN 3C TRANSTAGE DEB,42383.0,0.02163603331524432,2.34
38696,TITAN 3C TRANSTAGE DEB,41829.5,0.06300577343740661,4.16
38697,TITAN 3C TRANSTAGE DEB,41045.0,0.021439883055183337,2.02
38698,TITAN 3C TRANSTAGE DEB,42000.0,0.009404761904761905,1.24
38699,TITAN 3C TRANSTAGE DEB,41489.0,0.012509339825013859,0.94
38700,TITAN 3C TRANSTAGE DEB,41916.5,0.015590519246597403,1.32
38701,TITAN 3C TRANSTAGE DEB,41625.0,0.020972972972972972,0.93
38702,TITAN 3C TRANSTAGE DEB,40780.0,0.024791564492398235,1.34
38703,TITAN 3C TRANSTAGE DEB,41634.0,0.021208627564010183,2.67
38704,TITAN 3C TRANSTAGE DEB,41664.5,0.02806945961189982,1.79
38714,FENGYUN 1C DEB,7249.5,0.01579419270294503,98.17
38715,FENGYUN 1C DEB,7407.5,0.02733715828552143,98.42
38716,FENGYUN 1C DEB,7221.5,0.0063006300630063005,99.16
38717,FENGYUN 1C DEB,7346.0,0.02082766131227879,98.65
38719,FENGYUN 1C DEB,7028.0,0.002418895845190666,99.1
38720,FENGYUN 1C DEB,7206.5,0.007840144314160828,98.89
38721,FENGYUN 1C DEB,7131.5,0.018719764425436443,99.38
38722,FENGYUN 1C DEB,7153.5,0.004123855455371497,99.47
38723,FENGYUN 1C DEB,7254.5,0.013991315735060997,98.76
38724,FENGYUN 1C DEB,7164.5,0.00397794682113197,98.86
38725,FENGYUN 1C DEB,7095.5,0.005707842999083926,99.15
38726,FENGYUN 1C DEB,7271.5,0.01120814137385684,98.61
38727,FENGYUN 1C DEB,7072.0,0.008766968325791855,99.21
38728,FENGYUN 1C DEB,7254.5,0.00861534220139224,99.28
38731,NOAA 14 DEB,7175.5,0.00118458643996934,98.65
38747,CZ-3B DEB,24762.5,0.7267238768298839,24.19
38772,USA 238 DEB,7483.5,0.025589630520478385,63.43
38780,ARIANE 5 DEB [SYLDA],7969.5,0.17196812848986762,6.34
38782,FENGYUN 1C DEB,7146.0,0.02938706968933669,98.47
38784,FENGYUN 1C DEB,7271.0,0.02118003025718608,98.0
38785,FENGYUN 1C DEB,7274.5,0.021513506082892295,99.5
38786,FENGYUN 1C DEB,7367.0,0.023211619383738294,98.35
38788,FENGYUN 1C DEB,7133.0,0.02187018084957241,98.91
38789,FENGYUN 1C DEB,7197.0,0.007503126302626094,98.85
38790,FENGYUN 1C DEB,7211.0,0.0023575093606989323,99.21
38792,FENGYUN 1C DEB,6976.5,0.004658496380706658,98.67
38793,FENGYUN 1C DEB,7361.0,0.0213286238282842,99.11
38794,FENGYUN 1C DEB,7537.5,0.050746268656716415,98.73
38796,FENGYUN 1C DEB,7410.0,0.02456140350877193,99.51
38797,FENGYUN 1C DEB,7539.5,0.0415810066980569,98.79
38798,FENGYUN 1C DEB,7132.5,0.01829652996845426,98.44
38800,FENGYUN 1C DEB,7200.5,0.03617804319144504,98.43
38801,FENGYUN 1C DEB,7219.5,0.0032550730660018006,98.79
38802,FENGYUN 1C DEB,7214.5,0.006861182341118581,99.12
38803,FENGYUN 1C DEB,7417.5,0.03943377148634985,97.53
38805,FENGYUN 1C DEB,7289.5,0.014061321078263255,98.56
38806,FENGYUN 1C DEB,7361.5,0.022617673028594715,98.46
38807,FENGYUN 1C DEB,7141.5,0.01561296646362809,98.79
38808,FENGYUN 1C DEB,7217.0,0.023001247055563254,98.61
38809,FENGYUN 1C DEB,7262.5,0.013975903614457831,99.42
38810,FENGYUN 1C DEB,7154.0,0.003913894324853229,99.02
38811,FENGYUN 1C DEB,7398.5,0.027100087855646413,98.46
38812,FENGYUN 1C DEB,7209.0,0.0004161464835622139,99.31
38813,FENGYUN 1C DEB,7075.5,0.007278637552116459,98.35
38815,FENGYUN 1C DEB,7141.0,0.010362694300518135,98.79
38816,FENGYUN 1C DEB,7431.0,0.029605705826941192,98.62
38817,FENGYUN 1C DEB,7146.0,0.008956059333893087,98.36
38818,FENGYUN 1C DEB,7210.5,0.00825185493377713,98.6
38819,FENGYUN 1C DEB,7338.5,0.027866730258227158,98.23
38820,FENGYUN 1C DEB,7298.0,0.012195121951219513,98.56
38821,FENGYUN 1C DEB,7282.0,0.012084592145015106,98.14
38822,FENGYUN 1C DEB,7271.5,0.011483187787939214,99.21
38823,FENGYUN 1C DEB,7250.5,0.010137231915040342,99.29
38824,FENGYUN 1C DEB,7347.5,0.022388567539979583,99.02
38825,FENGYUN 1C DEB,7186.5,0.005496416892785083,99.88
38826,FENGYUN 1C DEB,7174.0,0.022999721215500417,98.43
38828,FENGYUN 1C DEB,7245.0,0.004278812974465148,98.78
38830,FENGYUN 1C DEB,7260.5,0.0057158597892707115,99.23
38831,FENGYUN 1C DEB,7264.5,0.008741138412829513,99.31
38835,METEOR 2-6 DEB,7088.0,0.002116252821670429,81.2
38836,METEOR 2-6 DEB,7058.5,0.001770914500247928,81.19
38839,NOAA 8 DEB,7062.0,0.0007080147267063155,98.4
38841,PSLV DEB,6937.5,0.003963963963963964,98.18
38842,COSMOS 651 DEB,7285.5,0.005421728090041864,64.97
38844,COSMOS 1932 DEB,7338.5,0.002793486407303945,65.04
38862,CZ-2C DEB,6941.0,0.0014407145944388417,97.63
38868,BREEZE-M DEB [TANK],24262.0,0.7163877668782458,46.1
38883,BREEZE-M DEB,8321.0,0.20177863237591637,49.99
38921,BREEZE-M DEB,7980.0,0.16842105263157894,50.03
38959,BREEZE-M DEB,7292.0,0.09119583104772354,50.07
38978,BREEZE-M DEB [TANK],24395.5,0.700067635424566,48.12
39009,BREEZE-M DEB [TANK],12443.5,0.46180736930927796,49.67
39014,CZ-4C DEB,7470.0,0.039223560910307896,63.36
39015,CZ-4C DEB,7469.0,0.03936269915651359,63.36
39045,DMSP 5D-2 F9 DEB,7196.5,0.0075731258250538456,98.62
39051,CZ-4B DEB,6968.0,0.005884041331802526,98.71
39053,SL-12 DEB,8487.0,0.20749381406857548,64.5
39054,CZ-4 DEB,7198.0,0.000972492358988608,98.7
39055,COSMOS 1275 DEB,7407.5,0.013027337158285522,82.95
39080,ARIANE 5 DEB [SYLDA],16421.0,0.5958833201388466,6.16
39093,PSLV DEB,7132.5,0.0009113214160532772,98.34
39094,DELTA 1 DEB,7923.0,0.005805881610501073,102.5
39095,DELTA 1 DEB,7894.0,0.007854066379528755,101.36
39096,DELTA 1 DEB,7910.5,0.0030971493584476327,102.43
39097,DELTA 1 DEB,7278.5,0.05557463763138009,29.04
39099,DELTA 1 DEB,7107.5,0.03946535349982413,29.28
39100,DELTA 1 DEB,6875.0,0.014981818181818181,29.3
39101,DELTA 1 DEB,7628.5,0.09274431408533788,28.99
39102,ARIANE 1 DEB,7131.0,0.0023839573692329267,98.16
39103,ARIANE 1 DEB,7083.0,0.0035295778624876463,98.08
39104,ARIANE 1 DEB,7233.5,0.0115435128222852,98.59
39105,ARIANE 1 DEB,7205.5,0.006592186524182916,98.45
39106,ARIANE 1 DEB,7240.0,0.015193370165745856,98.71
39108,COSMOS 2251 DEB,7053.0,0.0063802637175669925,74.05
39109,COSMOS 2251 DEB,7043.0,0.010222916370864688,73.96
39110,COSMOS 2251 DEB,7034.5,0.0009240173430947473,74.02
39111,FENGYUN 1C DEB,7146.5,0.0042678234100608685,99.18
39112,FENGYUN 1C DEB,7242.0,0.004556752278376139,99.02
39113,FENGYUN 1C DEB,7193.0,0.007229250660364243,98.99
39118,BLITS DEB,7195.5,0.0003474393718296157,98.67
39123,BREEZE-M DEB [TANK],15116.0,0.5551733262767928,49.48
39128,BREEZE-M DEB [TANK],16500.0,0.5978787878787879,49.41
39161,AVUM DEB [ADAPTOR],7093.5,0.009092831465426094,98.73
39164,BREEZE-M DEB [TANK],15176.0,0.5568002108592515,49.5
39173,BREEZE-M DEB [TANK],13868.5,0.5140065616324765,50.67
39203,CZ-2C DEB,7023.0,0.006834686031610423,98.26
39204,CZ-2C DEB,7035.5,0.007604292516523346,97.81
39211,CZ-4C DEB,7001.0,0.00028567347521782604,97.96
39212,CZ-4C DEB,7027.5,0.0009249377445748844,98.02
39213,CZ-4C DEB,7034.5,0.0010661738574170162,98.09
39223,CZ-2C DEB,7167.0,0.016045765313241245,97.88
39224,CZ-2C DEB,7169.5,0.016667828997838065,98.29
39230,CZ-4C DEB,7217.0,0.02424830261881668,98.13
