,OBJECT_NAME,SEMIAXIS,ECCENTRICITY,INCLINATION
56,DISCOVERER 15,6602.0,0.013783701908512571,80.9
57,COURIER 1B,7464.0,0.01647909967845659,28.33
58,THOR ABLESTAR R/B,7438.5,0.01888821671035827,28.25
59,EXPLORER 8,6545.5,0.001451378809869376,49.88
60,DISCOVERER 17,6574.0,0.004563431700638881,81.86
61,JUNO II R/B,6541.0,0.00045864546705396726,49.89
62,TIROS 2,6539.5,0.00022937533450569615,48.44
63,DELTA 1 R/B,6580.0,0.000911854103343465,48.47
64,SPUTNIK 6,6572.5,0.0035755039939140356,65.0
66,DISCOVERER 18,6607.0,0.007567731194187983,81.48
67,DISCOVERER 19,6621.0,0.009666213562905906,83.4
68,JUNO II DEB,6666.0,0.0033003300330033004,49.27
69,SAMOS 2,6558.0,0.0007624275693809088,97.22
70,SPUTNIK 7,6616.0,0.008766626360338573,64.9
71,SL-6 R/B,6596.5,0.0014401576593648148,64.9
72,SL-6 DEB,6564.0,0.006246191346739793,64.89
73,DELTA 1 DEB,6622.0,0.000906070673512534,48.54
74,DELTA 1 DEB,6595.0,0.0012130401819560274,48.5
75,SL-6 R/B,6602.5,0.0020446800454373346,65.01
76,SPUTNIK 8,6583.5,0.005544163438900281,65.01
77,SL-6 DEB,6629.5,0.008069990195339015,65.01
78,ATLAS AGENA A R/B,6517.5,0.0032988108937476025,97.35
80,EXPLORER 9,6800.0,0.02014705882352941,38.84
81,SCOUT X-1 R/B,7940.0,0.11649874055415617,38.85
83,DISCOVERER 21,6618.0,0.005439709882139619,80.63
84,SCOUT X-1 DEB,7045.5,0.023064367326662408,38.72
86,TRANSIT 3B & LOFTI 1,6558.0,0.006861848124428179,28.38
88,DISCOVERER 20 DEB,6789.5,0.01877899698063186,80.91
89,DISCOVERER 20 DEB,6702.0,0.0004476275738585497,80.71
90,SPUTNIK 9,6545.0,0.007028265851795263,64.93
91,SPUTNIK 9 DEB,6563.0,0.0022855401493219562,64.93
95,SL-3 R/B,6544.5,0.00481320192528077,65.0
96,SL-3 DEB,6580.0,0.005319148936170213,65.0
97,EXPLORER 10,78927.0,0.917936827701547,33.9
98,THOR ABLESTAR DEB,6602.0,0.0004544077552256892,51.26
99,DISCOVERER 23,6626.0,0.003018412315122246,82.23
102,VOSTOK 1,6619.0,0.011028856322707357,64.95
103,SL-3 R/B,6589.5,0.008574246907959633,65.07
104,JUNO II DEB,6685.5,0.006207463914441702,50.42
105,DISCOVERER 23 DEB,6707.0,0.021470105859549723,81.87
106,EXPLORER 11,7214.0,0.05156639866925423,28.79
108,DISCOVERER 25 DEB,6620.5,0.0029453968733479346,82.11
114,THOR ABLE DEB [YO],6972.0,0.0030120481927710845,48.16
115,TRANSIT 4A,7299.0,0.007672283874503356,66.81
116,SOLRAD 3 & INJUN 1,7306.5,0.007595976185588175,66.81
117,THOR ABLESTAR R/B,7263.5,0.008329317821986645,66.76
118,THOR ABLESTAR DEB,7184.5,0.010230357018581668,66.73
119,THOR ABLESTAR DEB,7176.5,0.01052044868668571,66.71
120,THOR ABLESTAR DEB,7271.5,0.008595200440074263,66.75
121,THOR ABLESTAR DEB,6995.5,0.005503537988707026,66.75
122,THOR ABLESTAR DEB,7137.5,0.010998248686514887,66.69
123,THOR ABLESTAR DEB,7157.0,0.0076847841274276935,66.54
124,THOR ABLESTAR DEB,7248.5,0.007242877836793819,66.88
125,THOR ABLESTAR DEB,7133.0,0.006308706014299734,66.71
126,THOR ABLESTAR DEB,7122.0,0.006318449873631003,66.83
127,THOR ABLESTAR DEB,7266.0,0.009083402146985962,66.67
128,THOR ABLESTAR DEB,6577.0,0.002432720085145203,66.54
129,THOR ABLESTAR DEB,7275.0,0.00852233676975945,66.77
130,THOR ABLESTAR DEB,7267.0,0.0077060685289665615,66.73
131,THOR ABLESTAR DEB,7290.5,0.00816130580892943,66.66
132,THOR ABLESTAR DEB,7199.5,0.0059031877213695395,67.12
133,THOR ABLESTAR DEB,7281.0,0.008790001373437715,66.88
134,THOR ABLESTAR DEB,6618.0,0.001964339679661529,66.68
135,THOR ABLESTAR DEB,7142.0,0.005600672080649678,67.53
136,THOR ABLESTAR DEB,6763.5,0.0028831226436016855,66.55
137,THOR ABLESTAR DEB,7259.5,0.003788139679041256,67.16
138,THOR ABLESTAR DEB,6751.0,0.003999407495185898,67.12
139,THOR ABLESTAR DEB,6648.5,0.006091599608934346,66.59
140,THOR ABLESTAR DEB,7313.0,0.004785997538629837,66.59
141,THOR ABLESTAR DEB,6698.5,0.0011196536538030902,67.06
142,THOR ABLESTAR DEB,6644.5,0.0041387613815937994,66.24
143,THOR ABLESTAR DEB,7302.5,0.003765833618623759,66.5
144,THOR ABLESTAR DEB,7263.0,0.005920418559823764,66.92
145,THOR ABLESTAR DEB,6519.5,0.007439220799141039,66.95
146,THOR ABLESTAR DEB,7196.0,0.005141745414118955,66.62
147,THOR ABLESTAR DEB,7242.5,0.01567138419054194,65.77
148,THOR ABLESTAR DEB,6928.5,0.0012268167713069206,67.08
149,THOR ABLESTAR DEB,7331.5,0.006751687921980495,66.25
150,THOR ABLESTAR DEB,6733.5,0.004381079676245637,66.84
151,THOR ABLESTAR DEB,7235.5,0.015962960403565752,66.59
152,THOR ABLESTAR DEB,6755.5,0.0019983716971356674,67.09
153,THOR ABLESTAR DEB,7252.5,0.007514650120648053,66.66
154,THOR ABLESTAR DEB,7115.0,0.0036542515811665496,66.88
155,THOR ABLESTAR DEB,6645.5,0.002031449853284177,66.96
156,THOR ABLESTAR DEB,6697.0,0.0016425265044049575,66.71
157,THOR ABLESTAR DEB,7777.0,0.06146328918606146,67.08
158,THOR ABLESTAR DEB,7629.5,0.036109836817615835,65.53
159,DISCOVERER 26,6602.5,0.006436955698599016,82.89
160,THOR ABLESTAR DEB,6557.5,0.003278688524590164,66.66
161,TIROS 3,7120.5,0.004423846639983148,47.9
162,MIDAS 3,9822.0,0.009875789045001018,91.1
163,MIDAS 3 DEB,7222.0,0.09900304624757685,90.8
164,DELTA 1 R/B,6541.5,0.0008407857525032484,47.82
165,DELTA 1 DEB [YO],6623.0,0.0006039559112184811,47.93
166,DELTA 1 DEB [YO],7191.0,0.009039076623557225,47.84
167,VOSTOK 2,6574.5,0.006464369914061906,64.84
168,SL-3 R/B,6564.0,0.0009140767824497258,64.91
169,EXPLORER 12,45213.0,0.8436069272112003,33.83
171,THOR ABLESTAR DEB,7419.0,0.01334411645774363,67.07
172,RANGER 1,6717.0,0.024862289712669346,32.93
173,ATLAS AGENA B R/B,6665.5,0.016727927387292778,32.88
174,THOR ABLESTAR DEB,6665.0,0.002250562640660165,66.52
175,THOR ABLESTAR DEB,6712.0,0.0026817640047675805,66.73
176,THOR ABLESTAR DEB,7223.0,0.010798837048317873,66.65
177,THOR ABLESTAR DEB,7297.0,0.007263258873509661,66.86
178,THOR ABLESTAR DEB,6674.5,0.0017229755037830548,66.85
179,EXPLORER 13,6965.5,0.03194314837412964,36.42
180,DISCOVERER 29,6688.5,0.02683710846976153,82.08
181,DISCOVERER 30,6613.5,0.006879866938837227,82.62
182,MERCURY ATLAS 4,6573.0,0.006998326487144379,32.54
184,DISCOVERER 30 DEB,6688.0,0.013456937799043063,82.58
185,DISCOVERER 31,6634.5,0.007159544803677745,82.68
186,DISCOVERER 30 DEB,6691.5,0.01606515728909811,82.71
187,MIDAS 3 DEB,9807.5,0.013408106041294927,91.1
188,DISCOVERER 32,6596.0,0.002122498483929654,81.64
189,DISCOVERER 32 DEB,6646.5,0.005190701873166328,81.69
190,DISCOVERER 32 DEB,6659.5,0.007132667617689016,81.69
191,MIDAS 4,10002.5,0.01374656335916021,95.86
192,MIDAS 4 DEB [NOSECONE],7257.5,0.1009300723389597,94.74
193,MIDAS 4 DEB,9985.0,0.039559339008512766,95.84
194,MIDAS 4 DEB,10019.5,0.012226158989969559,95.87
195,MIDAS 3 DEB,9838.0,0.011384427729213255,91.11
196,DISCOVERER 34,6603.0,0.0031803725579282144,82.49
197,DISCOVERER 34 DEB,6678.0,0.010182689427972447,82.46
198,DISCOVERER 34 DEB,6752.5,0.01888189559422436,82.5
199,DISCOVERER 34 DEB,6729.0,0.015455491157675732,82.5
201,TRANSIT 4B,7400.0,0.010135135135135136,32.44
202,DISCOVERER 34 DEB,6897.5,0.04255164914824212,82.52
203,THOR ABLESTAR R/B,7396.0,0.009870200108166577,32.44
204,TRAAC,7404.5,0.01019650212708488,32.44
205,RANGER 2,6537.0,0.0015297537096527459,33.34
206,DISCOVERER 35 DEB,6691.0,0.020026901808399344,81.53
207,MERCURY ATLAS 5,6575.5,0.006007147745418599,32.6
208,ATLAS D 5 R/B,6526.0,0.002604964756359179,32.58
209,THOR ABLESTAR DEB,7314.0,0.004648619086683074,66.46
210,THOR ABLESTAR DEB,6583.0,0.0010633449794926325,66.51
211,THOR ABLESTAR DEB,6629.0,0.0021119324181626186,68.18
212,DISCOVERER 36,6578.5,0.0009880671885688227,81.18
214,DISCOVERER 36 CAPSULE,6659.0,0.00690794413575612,81.21
215,THOR ABLESTAR DEB,6559.0,0.0009147735935355999,66.82
217,ATLAS AGENA B R/B,6568.5,0.0015985384791048184,89.68
218,SAMOS 5 DEB [REFLECTOR],6551.5,0.005265969625276654,89.68
222,THOR ABLESTAR DEB,7310.5,0.006360714041447234,66.89
223,THOR ABLESTAR DEB,7236.0,0.005804311774461028,66.74
224,THOR ABLESTAR DEB,7151.5,0.010697056561560512,66.8
225,TIROS 4,7115.0,0.007730147575544624,48.3
226,DELTA 1 DEB [YO],7137.5,0.012959719789842382,48.15
227,DELTA 1 DEB [YO],6887.5,0.0009437386569872958,48.42
228,DELTA 1 R/B,6540.0,0.0003058103975535168,48.22
229,THOR ABLESTAR DEB,7284.0,0.010021965952773201,66.88
230,THOR ABLESTAR DEB,6599.5,0.0014395029926509584,66.84
231,THOR ABLESTAR DEB,7271.0,0.006051437216338881,66.82
232,THOR ABLESTAR DEB,6978.0,0.0031527658354829464,66.84
233,THOR ABLESTAR DEB,7260.0,0.007575757575757576,66.87
234,THOR ABLESTAR DEB,7236.0,0.015616362631288004,66.96
235,THOR ABLESTAR DEB,6820.5,0.008283850157613078,67.29
236,THOR ABLESTAR DEB,6646.0,0.003009328919650918,67.19
237,THOR ABLESTAR DEB,6760.5,0.0027364839878707197,67.06
238,THOR ABLESTAR DEB,6689.5,0.002018088048434113,66.99
239,MERCURY ATLAS 6,6577.5,0.007525655644241733,32.54
240,ATLAS D R/B,6560.0,0.004420731707317073,32.57
241,FTV 2301,6572.5,0.0038798022061620387,81.94
242,THOR ABLESTAR DEB,7271.0,0.002475587952138633,66.46
243,THOR ABLESTAR DEB,7288.0,0.006860592755214051,66.84
244,THOR ABLESTAR DEB,7215.0,0.005544005544005544,66.11
245,THOR ABLESTAR DEB,7321.0,0.006966261439694031,66.87
246,DISCOVERER 38,6569.5,0.0014460765659487023,82.23
247,DISCOVERER 38 DEB,6600.5,0.0021968032724793574,82.23
248,DISCOVERER 38 DEB,6607.5,0.003253878168747635,82.23
249,THOR ABLESTAR DEB,6678.5,0.0017219435501983978,66.92
250,DISCOVERER 38 DEB,6635.0,0.007385079125847777,82.23
251,THOR ABLESTAR DEB,7351.5,0.005917159763313609,67.08
252,THOR ABLESTAR DEB,6995.0,0.0028591851322373124,66.92
253,THOR ABLESTAR DEB,7110.0,0.006891701828410689,66.77
257,SAMOS 6 DEB [REFLECTOR],6600.0,0.003181818181818182,90.82
259,THOR ABLESTAR DEB,7136.5,0.005394801373222168,66.77
260,THOR ABLESTAR DEB,7269.5,0.008322443084118577,66.68
261,THOR ABLESTAR DEB,7097.5,0.006692497358224727,66.47
262,THOR ABLESTAR DEB,7122.5,0.010319410319410319,66.53
263,THOR ABLESTAR DEB,7156.5,0.0017466638720044715,66.53
264,THOR ABLESTAR DEB,6715.0,0.0002978406552494416,66.56
265,COSMOS 1 (SPUTNIK 11),6639.5,0.011973793207319828,48.99
266,SL-7 R/B,6619.5,0.010499282423143743,49.03
267,THOR ABLESTAR DEB,7837.0,0.06584152099017482,67.94
268,COSMOS 2 (SPUTNIK 12),6572.0,0.005629945222154595,48.86
269,SL-7 R/B,6652.0,0.015784726398075766,48.89
270,MIDAS 5 (STRONGBACK),9475.0,0.03282321899736148,86.66
271,MIDAS 5 DEB,7792.0,0.1687628336755647,86.64
272,MIDAS 5 DEB,9458.5,0.031981815298408836,86.67
273,MIDAS 5 DEB,9488.0,0.03572934232715008,86.65
274,THOR ABLESTAR DEB,6592.5,0.0009859689040576413,66.71
275,FTV 1154,6558.5,7.623694442326752e-05,73.56
280,COSMOS 3 (SPUTNIK 13),6601.0,0.004544765944553855,48.95
282,SL-7 R/B,6628.0,0.0067893783946891976,48.96
284,ARIEL 1 (UK-1),6566.0,0.00045689917758148037,53.76
286,COSMOS 4 (SPUTNIK 14),6573.0,0.0015213753232922562,65.0
287,DELTA 1 R/B,6576.0,0.0006082725060827251,53.78
289,FTV 1125,6645.5,0.014069671206079302,73.07
291,FTV 1126,6579.0,0.0010639914880680955,82.29
292,FTV 1126 DEB,6642.5,0.00940910801656003,82.27
293,FTV 1126 DEB,6650.0,0.0009022556390977444,82.26
294,MERCURY ATLAS 7,6583.5,0.006759322548796233,32.6
295,ATLAS D 7 R/B,6593.0,0.011679053541635067,32.5
296,COSMOS 5 (SPUTNIK 15),6585.5,0.009642396173411283,48.96
297,SL-7 R/B,6707.0,0.02311018339048755,48.93
298,THOR ABLESTAR DEB,7383.0,0.018827035080590547,67.17
299,THOR ABLESTAR DEB,6864.0,0.0016025641025641025,66.8
300,THOR ABLESTAR DEB,6735.5,0.0024497067775220843,66.78
303,FTV 1127,6594.0,0.004094631483166515,74.25
304,OSCAR 2 (OSCAR II),6579.0,0.01383188934488524,74.27
305,FTV 1127 DEB,6646.0,0.013692446584411676,74.26
307,FTV 2312,6543.5,0.0006877053564606098,82.15
308,TIROS 5,7074.0,0.019225332202431437,58.09
310,DELTA 1 R/B,6540.5,0.0006880207935173152,58.02
311,DELTA 1 DEB [YO],7075.5,0.019715921136315456,58.25
312,DELTA 1 DEB [YO],6563.0,0.0007618467164406522,57.94
316,THOR ABLESTAR DEB,6778.5,0.001696540532566202,66.38
317,THOR ABLESTAR DEB,6895.5,0.0034080197230077587,66.54
318,THOR ABLESTAR DEB,6579.0,0.0010639914880680955,66.76
319,THOR ABLESTAR DEB,7174.0,0.013102871480345692,66.91
321,THOR ABLESTAR DEB,6659.5,0.0024776634882498687,66.95
322,THOR ABLESTAR DEB,7219.5,0.007964540480642704,66.84
323,THOR ABLESTAR DEB,7230.0,0.00636237897648686,66.87
324,THOR ABLESTAR DEB,7199.5,0.00548649211750816,66.91
325,THOR ABLESTAR DEB,6706.5,0.0033549541489599644,66.93
326,THOR ABLESTAR DEB,7305.0,0.01136208076659822,66.54
327,THOR ABLESTAR DEB,6785.0,0.008843036109064112,66.61
328,THOR ABLESTAR DEB,7392.5,0.01088941494758201,66.78
329,THOR ABLESTAR DEB,7254.5,0.005720587221724447,66.98
330,THOR ABLESTAR DEB,6702.5,0.0023125699365908244,66.92
331,THOR ABLESTAR DEB,6679.0,0.0022458451864051506,67.06
332,THOR ABLESTAR DEB,7036.5,0.003481844667093015,66.71
333,THOR ABLESTAR DEB,7301.5,0.008149010477299184,66.92
334,THOR ABLESTAR DEB,7201.5,0.004651808650975491,66.84
335,THOR ABLESTAR DEB,7381.5,0.00833163991058728,67.03
336,THOR ABLESTAR DEB,7357.5,0.010261637784573565,67.01
339,TELSTAR 1,9670.5,0.24223152887648003,44.8
340,DELTA 1 R/B,9661.0,0.24179691543318496,44.79
341,ATLAS AGENA B R/B,6564.5,0.001751847056135273,96.12
342,SAMOS 9 (FTV 2403),6567.0,0.00395918988883813,96.11
344,FTV 1131,6567.0,0.00015227653418608191,71.09
345,COSMOS 7 (SPUTNIK 17),6654.5,0.011345705913291758,64.95
349,THOR ABLESTAR DEB,7197.0,0.013338891204668612,66.92
350,THOR ABLESTAR DEB,7043.5,0.001774685880599134,66.75
351,THOR ABLESTAR DEB,6628.5,0.002338387267104171,66.48
352,THOR ABLESTAR DEB,6581.5,0.002203145179670288,66.45
353,THOR ABLESTAR DEB,7453.5,0.016301066613000605,67.07
354,THOR ABLESTAR DEB,7512.5,0.024958402662229616,67.22
355,THOR ABLESTAR DEB,6655.0,0.0010518407212622089,66.96
356,THOR ABLESTAR DEB,7246.5,0.0018629683295383979,66.81
357,THOR ABLESTAR DEB,6701.5,0.0023129150190255915,66.27
358,THOR ABLESTAR DEB,6598.5,0.0012881715541410927,67.01
359,FTV 1152,6582.5,0.0015951386251424231,82.25
361,FTV 1152 DEB,6735.5,0.023235097617103406,82.2
362,VOSTOK 3,6557.0,0.0032026841543388745,64.96
364,VOSTOK 4,6564.5,0.0035798613755807754,65.0
365,SL-3 R/B,6530.5,0.0031391164535640457,64.96
366,COSMOS 8 (SPUTNIK 18),6555.5,0.001601708489054992,48.92
367,SL-7 R/B,6601.0,0.0019693985759733374,49.04
368,FTV 3502,6979.5,0.008381689232753063,98.53
369,SCOUT X-2M DEB,6630.5,0.0017344091697458713,98.53
371,SL-6 R/B,6584.5,0.007365783278912598,64.89
372,SL-6 DEB,6609.0,0.015130882130428205,65.59
375,SL-6 DEB,6585.5,0.011616430035684458,65.59
376,FTV 1153,6548.5,0.0005344735435595938,65.21
377,SCOUT X-2M DEB,6591.5,0.0014412500948190851,98.38
378,SL-6 DEB,6557.5,0.007396111322912695,65.59
379,SL-6 DEB,6553.5,0.006790264744029908,65.59
380,SPUTNIK 20,6594.5,0.0046250663431647585,64.8
381,SL-6 R/B,6542.5,7.642338555598012e-05,64.72
384,FTV 1132,6597.0,0.0025769289070789753,82.79
385,SL-6 DEB,6634.0,0.015526077781127525,65.31
386,SL-6 DEB,6654.5,0.009692689157712826,65.33
387,SCOUT X-2M R/B,6517.5,0.0006904487917146145,98.52
388,SPUTNIK 21,6576.5,0.002965103018322816,64.9
391,SL-6 DEB,6560.5,0.0031247618321774257,64.83
392,SL-6 DEB,6549.5,0.0014504924040003053,64.83
393,SL-6 DEB,6543.5,0.0005348819439138076,64.83
394,SL-6 DEB,6588.0,0.0030358227079538553,64.75
396,TIROS 6,6967.0,0.001291804219893785,58.3
397,DELTA 1 R/B,6561.0,0.0007620789513793629,58.24
398,DELTA 1 DEB [YO],6687.5,0.0009719626168224299,58.39
399,DELTA 1 DEB [YO],6552.5,0.0008393742846241893,58.15
400,THOR ABLESTAR DEB,6714.5,0.0014148484622831187,67.0
401,THOR ABLESTAR DEB,7084.0,0.0021174477696216825,66.66
402,THOR ABLESTAR DEB,7338.5,0.002793486407303945,66.84
403,THOR ABLESTAR DEB,7672.5,0.0555881394591072,66.47
404,THOR ABLESTAR DEB,7390.5,0.009133346864217576,66.89
405,THOR ABLESTAR DEB,7382.5,0.011310531662715883,66.78
406,THOR ABLESTAR DEB,7016.0,0.004703534777651083,66.31
407,THOR ABLESTAR DEB,7355.0,0.006934058463630184,66.79
408,THOR ABLESTAR DEB,7181.5,0.007310450462995196,66.72
409,THOR ABLESTAR DEB,7354.5,0.0008838126317220749,66.69
410,THOR ABLESTAR DEB,6911.5,0.0038341893944874483,66.88
411,THOR ABLESTAR DEB,6682.5,0.0032173587729143285,67.18
412,THOR ABLESTAR DEB,6704.5,0.0014169587590424342,66.44
413,THOR ABLESTAR DEB,7351.5,0.004284839828606407,66.44
414,THOR ABLESTAR DEB,6644.5,0.003085258484460832,67.62
415,THOR ABLESTAR DEB,7224.5,0.008097446190047755,66.52
416,THOR ABLESTAR DEB,7205.5,0.007286100895149539,66.75
417,THOR ABLESTAR DEB,6573.0,0.0009128251939753537,67.63
418,THOR ABLESTAR DEB,6667.5,0.002774653168353956,66.84
419,THOR ABLESTAR DEB,7163.5,0.009003978502128848,66.81
420,THOR ABLESTAR DEB,6722.0,0.0008925914906277894,66.68
421,COSMOS 9,6696.5,0.0032106324199208543,64.99
423,ALOUETTE 1 (S-27),7379.5,0.002371434379022969,80.47
425,THOR AGENA B R/B,7382.5,0.0018286488316965797,80.47
426,FTV 1154,6606.5,0.004768031484144403,65.4
430,SL-3 DEB,6680.5,0.0008232916697851957,64.99
431,EXPLORER 14 (SERB 53A),55767.5,0.8852198861343973,24.1
432,MERCURY ATLAS 8,6599.0,0.009849977269283225,32.55
433,ATLAS D R/B,6595.0,0.009097801364670205,32.55
436,COSMOS 10,6661.0,0.012910974328178951,65.0
437,SL-3 R/B,6577.5,0.000532117065754466,64.9
440,COSMOS 11,6540.0,0.0006116207951070336,48.93
441,SL-7 R/B,6598.0,0.002576538344953016,48.94
442,SPUTNIK 22,6609.5,0.004463272562221046,65.11
443,STARAD (FTV 1401),6655.5,0.018105326421756444,71.21
444,EXPLORER 15 (SERB 53B),6854.0,0.047271666180332655,18.02
445,ANNA 1B,7504.5,0.006995802518488907,50.14
446,THOR ABLESTAR R/B,7490.5,0.0066083706027635,50.13
447,SL-6 R/B,6566.0,0.004568991775814804,65.09
448,SL-6 DEB,6561.0,0.0038103947568968147,65.09
451,SL-6 DEB,6596.0,0.005003032140691328,64.85
452,FTV 1136,6599.0,0.0059099863615699345,74.97
453,SL-6 R/B,6561.0,0.0038103947568968147,64.68
454,FTV 2405,6588.0,0.012446873102610808,96.0
455,SPUTNIK 22 DEB,6601.5,0.006134969325153374,64.84
456,SPUTNIK 22 DEB,6561.0,0.006553878981862521,64.85
457,SPUTNIK 22 DEB,6599.0,0.003788452795878163,64.92
458,SPUTNIK 22 DEB,6611.0,0.009378308879140826,64.87
459,SPUTNIK 22 DEB,6601.0,0.006211180124223602,64.73
460,THOR ABLESTAR DEB,7012.0,0.0037079292641186536,67.51
461,THOR ABLESTAR DEB,6665.5,0.0012752231640537094,67.55
462,THOR ABLESTAR DEB,7101.0,0.004647232784114913,66.77
463,THOR ABLESTAR DEB,6617.0,0.0009067553271875472,67.57
464,THOR ABLESTAR DEB,7146.0,0.0033585222502099076,66.32
465,THOR ABLESTAR DEB,6564.0,0.0007617306520414382,66.73
466,THOR ABLESTAR DEB,7435.0,0.023940820443846673,66.56
467,THOR ABLESTAR DEB,6704.5,0.002461033634126333,66.56
468,THOR ABLESTAR DEB,7161.5,0.006632688682538575,66.84
469,THOR ABLESTAR DEB,7245.0,0.006901311249137336,66.23
470,THOR ABLESTAR DEB,6601.0,0.0021208907741251328,66.79
471,THOR ABLESTAR DEB,6586.0,0.0007591861524445794,66.7
472,THOR ABLESTAR DEB,6782.0,0.0023591860808021233,67.15
473,THOR ABLESTAR DEB,6620.5,0.000528660977267578,66.2
474,THOR ABLESTAR DEB,7209.5,0.014356057979055413,66.22
475,THOR ABLESTAR DEB,6602.0,0.0024235080278703423,67.01
476,THOR ABLESTAR DEB,6695.0,0.0026885735623599703,66.58
477,THOR ABLESTAR DEB,7025.0,0.004128113879003558,66.07
478,THOR ABLESTAR DEB,6952.0,0.001294591484464902,66.68
479,THOR ABLESTAR DEB,7141.5,0.008191556395715185,66.24
481,SPUTNIK 22 DEB,6601.5,0.00840718018632129,64.75
482,SPUTNIK 22 DEB,6589.5,0.006297898171333182,64.74
483,SPUTNIK 22 DEB,6623.0,0.010267250490714178,64.87
484,SPUTNIK 22 DEB,6631.0,0.013421806665661288,64.73
485,SPUTNIK 22 DEB,6622.0,0.009966777408637873,64.87
486,SPUTNIK 22 DEB,6681.5,0.018783207363615953,64.87
487,SL-6 DEB,6626.5,0.010186372896702633,64.71
488,SL-6 DEB,6627.0,0.001508978421608571,64.73
489,FTV 1155,6571.0,0.010500684827271343,65.19
490,SPUTNIK 22 DEB,6583.0,0.005924350600030381,64.95
491,SPUTNIK 22 DEB,6647.0,0.01474349330525049,64.79
492,SPUTNIK 22 DEB,6588.5,0.012218259087804507,64.95
493,SPUTNIK 22 DEB,6635.0,0.012961567445365486,64.95
494,SPUTNIK 22 DEB,6582.5,0.004329661982529434,64.76
495,SPUTNIK 22 DEB,6539.0,0.0024468573176326656,64.69
496,SPUTNIK 22 DEB,6574.5,0.005551752985017872,64.93
497,SPUTNIK 22 DEB,6666.0,0.0159015901590159,64.96
498,SPUTNIK 22 DEB,6658.0,0.014869330129167918,64.96
499,SPUTNIK 22 DEB,6627.0,0.025954428851667422,64.76
500,SPUTNIK 22 DEB,6642.0,0.014001806684733513,64.55
501,BLACK SPHERE,6598.5,0.0075017049329393045,70.23
502,RELAY 1 (A-15),10757.0,0.28409407827461186,47.5
503,INJUN 3,6551.0,0.0018317814074187146,70.21
504,FTV 1156,6603.5,0.007344589990156735,70.95
505,EXPLORER 16,7322.0,0.027724665391969407,52.0
506,SURCAL 1,6712.0,0.02100715137067938,70.24
